id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,is_protected,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
107393357,instamax,instamax,27,313,1195,0,2,,,,,,,,http://a2.twimg.com/profile_images/647881518/image2921_normal.gif,,,,,,,,,http://a1.twimg.com/profile_background_images/68835646/image2921.gif,,,,,,,,,,,,1264162252000L,2010-01-22 13:10:52,2010-11-07 11:10:52,2016-03-14 17:11:11,False,3839,0.01015625,3819,False,True,4.774869109947644,False
107436496,Brenda,shibsb,39,1110,1994,0,7,,,,RJ,,,,http://a2.twimg.com/profile_images/693915434/212815_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/70369114/ogaaagorfm6tdsm5scxu_rji-1o_p2fsvy_twviokwmjgikydcl5yjo7jcivc4ymqusfsnt9drgwx8-n2qockrrt1ream1t1udecyccykeu8otou_2obdlzhj2fh.jpg,,,,,,,,,Legal D:,,,1264173253000L,2010-01-22 16:14:13,2010-11-07 11:10:52,2016-03-14 17:11:12,False,3839,0.01015625,3811,False,False,2.7054794520547945,False
107463005,Cau\xea Salazar,twettetcg,8,72,291,0,0,,,,,,,,http://s.twimg.com/a/1288374569/images/default_profile_6_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1264179395000L,2010-01-22 17:56:35,2010-11-07 11:10:52,2016-03-14 17:11:12,False,3839,0.0020833333333333333,3837,True,True,5.945945945945946,False
107488828,Bianca Caroline,Caroline_Vouga,18,171,787,0,2,,,,,,,,http://a1.twimg.com/profile_images/648527597/bbbbianca_cccccaroline_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/68931848/zytxh4.jpg,,,,,,,,,,,,1264185795000L,2010-01-22 19:43:15,2010-11-07 11:10:52,2016-03-14 17:11:12,False,3839,0.0046875,3823,False,True,6.855555555555555,False
107549781,gabi',gazinhaa_gata,13,105,606,0,1,,,,,,,,http://s.twimg.com/a/1288137272/images/default_profile_3_normal.png,,,,,,,,,http://s.twimg.com/a/1288137272/images/themes/theme1/bg.png,,,,,,,,,,,,1264202445000L,2010-01-23 00:20:45,2010-11-07 11:10:52,2016-03-14 17:11:13,False,3838,0.0033854166666666668,3827,True,True,9.936170212765957,False
107584259,Lisieux Alves,LisiGaga,73,529,1969,0,7,,,,,,,,http://a0.twimg.com/profile_images/649229660/pict2365_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme9/bg.gif,,,,,,,,,,,,1264212215000L,2010-01-23 03:03:35,2010-11-07 11:10:52,2016-03-14 17:11:13,False,3838,0.01927585308674134,3821,False,True,4.8980263157894735,False
107727712,marcoslino22,marcoslino22,17,144,659,0,1,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1264257358000L,2010-01-23 15:35:58,2010-11-07 11:10:52,2016-03-14 17:11:13,False,3838,0.004428236519927064,3826,True,True,6.2592592592592595,False
107731799,Lay ,oilaysa,14,171,763,0,0,,,,,,,,http://a3.twimg.com/profile_images/650224519/ogaaafvrzonzrqy6wdnseegrticqk4k1muv5swxcy5i6ue7uog_3eocaosp6tesqmn7rapsrt2oyseavkmpzyfndxe4am1t1un28qntdf6jasa3jb_wg82wnczf9_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1264258397000L,2010-01-23 15:53:17,2010-11-07 11:10:52,2016-03-14 17:11:13,False,3838,0.0036467830164105238,3825,False,True,5.5607476635514015,False
107748384,Leo Juniior,_leo_cardoso,24,1077,1971,0,1,,,,,,,,http://a1.twimg.com/profile_images/671473513/leozinho_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/71883804/snapshot_20100126_41.jpg,,,,,,,,,,,,1264262634000L,2010-01-23 17:03:54,2010-11-07 11:10:52,2016-03-14 17:11:14,False,3838,0.006512112529304506,3822,False,True,2.4991789819376025,False
107798859,Ball,bolinhadeguude,17,176,783,0,0,,,,,,,,http://s.twimg.com/a/1288374569/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1264275764000L,2010-01-23 20:42:44,2010-11-07 11:10:52,2016-03-14 17:11:14,False,3838,0.004428236519927064,3824,True,True,6.4,False
108343116,Nick,nickstwo,3,709,1981,0,2,,,,,,,,http://s.twimg.com/a/1288733636/images/default_profile_0_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/72216320/4315629493_d0774f9379_b.jpg,,,,,,,,,,,,1264438712000L,2010-01-25 17:58:32,2010-11-07 11:10:52,2016-03-14 17:11:14,False,3836,0.0005212405525149857,3835,True,True,3.986449864498645,False
108392831,jairo,reisjair,3,143,598,0,1,,,,,,,,http://a0.twimg.com/profile_images/659298328/ogaaao2bixdpgnfn_bfantypx56uipeuw02kjrvbypivwngse7dz_nb15hyhemsq4hol-1akjbic9adyxd9ifa1d00qam1t1uexxlzky3zxjc6qztvre2q6saxtp_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/70326274/ogaaao2bixdpgnfn_bfantypx56uipeuw02kjrvbypivwngse7dz_nb15hyhemsq4hol-1akjbic9adyxd9ifa1d00qam1t1uexxlzky3zxjc6qztvre2q6saxtp.jpg,,,,,,,,,,,,1264450499000L,2010-01-25 21:14:59,2010-11-07 11:10:52,2016-03-14 17:11:15,False,3836,0.0007818608287724785,3834,False,True,6.534246575342466,False
108526831,utopialumiere,utopialumiere,16,676,1956,0,13,http://www.utopialumierefilms.com,,,Santa Monica,,,,http://a1.twimg.com/profile_images/685645621/picture_6_normal.png,,,,,,,,,http://a3.twimg.com/profile_background_images/153733823/adaawe__el_cid-1.jpg,,,,,,,,,From the darkness of human suffering shines a light of hope.,,,1264485948000L,2010-01-26 07:05:48,2010-11-07 11:10:52,2016-03-14 17:11:15,False,3835,0.32194994786235664,3673,False,False,2.751322751322751,False
108798097,guizinho_xp,guizinho_xp,155,267,930,0,3,,,,,,,,http://a1.twimg.com/profile_images/750733265/ep_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/76751515/hundreds.gif,,,,,,,,,,,,1264558280000L,2010-01-27 03:11:20,2010-11-07 11:10:52,2016-03-14 17:11:15,False,3834,0.041460234680573665,3802,False,True,4.305882352941176,False
109246054,Vivendo,viversauda,30,922,1929,0,2,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1264681841000L,2010-01-28 13:30:41,2010-11-07 11:10:52,2016-03-14 17:11:15,False,3833,0.23969744392279604,3387,False,False,2.6050269299820465,False
109633855,HomeBiz,tweetweetyourit,2,290,300,0,2,http://www.riofy.com,,,,,,,http://s.twimg.com/a/1287010001/images/default_profile_2_normal.png,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1264790845000L,2010-01-29 19:47:25,2010-11-07 11:10:52,2016-03-14 17:11:16,False,3832,0.0005217845030002609,3831,True,True,1.5030674846625767,False
109753727,Frases Otimas,Frases_otimas,52,3727,4531,0,37,,,,,,,,http://a1.twimg.com/profile_images/664502973/vaisonhando_av_bigger_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/70998924/vaisonhando_av_bigger.png,,,,,,,,,,,,1264824555000L,2010-01-30 05:09:15,2010-11-07 11:10:52,2016-03-14 17:11:16,False,3831,0.01278705636743215,3796,False,True,1.533001808318264,False
109879001,Marcelo Concursos,celoconcurso,5,466,1854,0,25,,,,,,,,http://a2.twimg.com/profile_images/665165494/a9_bb_livros_aberto_um_em_cima_do_outro__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme8/bg.gif,,,,,,,,,,,,1264865355000L,2010-01-30 16:29:15,2010-11-07 11:10:52,2016-03-14 17:11:16,False,3831,0.0013048016701461378,3827,False,True,3.6714975845410627,False
110203632,shunster54,shunster54,26,1081,2001,0,2,,,,,,,,http://a0.twimg.com/profile_images/667654648/all-star_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme9/bg.gif,,,,,,,,,,,,1264963020000L,2010-01-31 19:37:00,2010-11-07 11:10:52,2016-03-14 17:11:17,False,3830,0.007047768206734534,3811,False,True,2.5795847750865053,False
110252599,PCOS Women,PCOS_Women,8,133,11,0,10,http://www.pcoswomen.com,,,England,,,,http://a3.twimg.com/profile_images/668088963/apple-touch-icon_normal.png,,,,,,,,,http://a3.twimg.com/profile_background_images/71462105/pretty_bg.png,,,,,,,,,Official twitter account for ladies who are suffering with Polycystic Ovary Syndrome,,,1264977136000L,2010-01-31 23:32:16,2010-11-07 11:10:52,2016-03-14 17:11:17,False,3830,0.0020882276168102325,3827,False,False,0.0,False
110754438,ImporteMix,ImporteMix,32,1803,2086,0,2,http://www.importemix.com.br,,,,,,,http://a2.twimg.com/profile_images/671620478/picture_3_normal.png,,,,,,,,,http://a3.twimg.com/profile_background_images/72180351/twitter_importemix.jpg,,,,,,,,,,,,1265131028000L,2010-02-02 18:17:08,2010-11-07 11:10:52,2016-03-14 17:11:17,False,3828,0.009140767824497258,3799,False,True,1.5027522935779816,False
110825163,Luiza,Luizashinck,32,747,1738,0,3,,,,,,,,http://a1.twimg.com/profile_images/672110997/ogaaadjg_txp0laxmxbzkcugcwo_vjlpagq9pybrmaotcb88km_dtmht8kvebaqytcww8ok4czknhhlqqvi6fk9ycmsam1t1ues63eweab7rk3tdhjofxjgybr-a_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/71981906/fundo_twitter_inter_ligado_c_pia.jpg,,,,,,,,,,,,1265149247000L,2010-02-02 23:20:47,2010-11-07 11:10:52,2016-03-14 17:11:17,,,,,,,,
110881041,A Saga Crep\xfasculo,the_twilightsag,18,1682,1964,0,12,,,,,,,,http://a3.twimg.com/profile_images/672511359/images_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/72032677/crepusculo.jpg,,,,,,,,,,,,1265164173000L,2010-02-03 03:29:33,2010-11-07 11:10:52,2016-03-14 17:11:18,False,3827,0.004963427377220481,3809,False,True,0.9523187459177008,False
110881052,GUILHERME,omemeca,61,1531,2000,0,10,,,,,,,,http://a0.twimg.com/profile_images/672501892/gui_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/91748095/guilherme.jpg,,,,,,,,,,,,1265164176000L,2010-02-03 03:29:36,2010-11-07 11:10:52,2016-03-14 17:11:18,False,3827,0.01671891327063741,3798,False,True,1.7685290763968073,False
111546382,CAMBIEMOS MEXICO,CAMBIEMOSMEX,63,63,75,0,1,,,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_3_normal.png,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1265361028000L,2010-02-05 10:10:28,2010-11-07 11:10:52,2016-03-14 17:11:19,False,3825,0.016466283324621016,3810,True,True,1.4423076923076923,False
111894019,Lalo Tadeu,lalo_floripa,23,853,1643,0,2,,,,,,,,http://a1.twimg.com/profile_images/762114873/lalo_twitter4_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/76980516/floripa03.jpg,,,,,,,,,"35 anos, catarinense, libra, torcedor do Gr\xeamio - humor e cultura",,,1265465581000L,2010-02-06 15:13:01,2010-11-07 11:10:52,2016-03-14 17:11:19,False,3824,0.006013071895424837,3808,False,False,2.630901287553648,False
112429918,hobo,hobojoeso,6599,1670,1292,0,15,http://walkerkimberly.ws,,,kentucky,,,,http://a0.twimg.com/profile_images/879628816/photo_022_slide_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1265635855000L,2010-02-08 14:30:55,2010-11-07 11:10:52,2016-03-14 17:11:19,False,3822,0.8370389746272561,3773,False,True,0.9932301740812379,False
112544426,Josy Nascimento,vendaskeraprof,11,30,90,0,0,,,,,,,,http://a3.twimg.com/profile_images/683997855/dc00339_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme11/bg.gif,,,,,,,,,,,,1265666516000L,2010-02-08 23:01:56,2010-11-07 11:10:52,2016-03-14 17:11:19,False,3822,0.002877321475281193,3819,False,True,3.736842105263158,False
112608399,Eu Tenho Medo,EuTenhoMedo_,17,661,1622,0,1,,,,,,,,http://a2.twimg.com/profile_images/684522562/sem_t_tulo_1_normal.bmp,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme14/bg.gif,,,,,,,,,,,,1265685572000L,2010-02-09 04:19:32,2010-11-07 11:10:52,2016-03-14 17:11:20,,,,,,,,
112616289,Dourado Frases,douradofrases,164,4217,5284,0,29,,,,,,,,http://a3.twimg.com/profile_images/685793191/marcelo_dourado_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme14/bg.gif,,,,,,,,,Pego frases publicadas por @thuliobenvenuti ;),,,1265688062000L,2010-02-09 05:01:02,2010-11-07 11:10:52,2016-03-14 17:11:20,False,3821,0.012035583464154892,3792,False,False,1.5875594294770206,False
112825388,"Mal,mas boazinha",malmasboazinha,16,156,564,0,1,,,,,,,,http://a1.twimg.com/profile_images/685923333/gf_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/73878448/sem_t_tulo-1.jpg,,,,,,,,,...don't be afraid...,,,1265748591000L,2010-02-09 21:49:51,2010-11-07 11:10:52,2016-03-14 17:11:21,False,3821,0.006541077969649398,3805,False,False,5.743243243243243,False
113122211,Bianca,bipietra,48,171,857,3,12,,,,,,,,http://a2.twimg.com/profile_images/687984354/ogaaaon5jumyg4-dwcg8aavbn6sd_3otvcp7_mesgm6x-uikvpbk4vfcio3lhlzmctpxqozuokspzqexrvulciofzpsam1t1ugwqtwmvcwblgysrgcegjfn16awt_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288127445/images/themes/theme11/bg.gif,,,,,,,,,,,,1265830987000L,2010-02-10 20:43:07,2010-11-07 11:10:52,2016-03-14 17:11:21,False,3820,0.012562156503533107,3794,False,True,6.514851485148514,False
113494720,Clube Do Dj,ClubedoDj,40,671,2001,0,3,http://www.clubedodj.com.br,,,Mar\xedlia - SP,,,,http://a2.twimg.com/profile_images/690389726/clube_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/74502183/54651_dj-hero.jpg,,,,,,,,,"\xc9 um projeto formado por DJ\u2019s, desde 2007 com a finalidade de acrescentar profissionalismo e divulgar \xe0 cena da m\xfasica eletr\xf4nica",,,1265931851000L,2010-02-12 00:44:11,2010-11-07 11:10:52,2016-03-14 17:11:21,False,3818,0.010732984293193717,3793,False,False,3.685990338164251,False
114079307,|FC| Jonathan Correa,fc_johncorrea,14,320,853,0,4,,,,,,,,http://a0.twimg.com/profile_images/694387104/1242271852101_f_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/75062162/solteiro002.png,,,,,,,,,,,,1266113745000L,2010-02-14 03:15:45,2010-11-07 11:10:52,2016-03-14 17:11:22,False,3816,0.0036678019386953103,3804,False,True,2.963470319634703,False
114340811,jackson,jackson_joshua,63,769,1982,0,2,,,,,,,,http://a3.twimg.com/profile_images/696311035/yorinew_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/75308052/yorinew.jpg,,,,,,,,,,,,1266201609000L,2010-02-15 03:40:09,2010-11-07 11:10:52,2016-03-14 17:11:22,False,3815,0.016247379454926623,3788,False,True,3.3858447488584473,False
114806684,Priscila,Pri_Panter,18,97,406,0,5,,,,,,,,http://a1.twimg.com/profile_images/699544973/ogaaacpylgsg43cdpk0tn_dr7pgaprxo7hgt6ynndm_ez35lmsy675pbyupnz2x8euepsnv_hrynmw8s8hy9tporrh0am1t1uhrggt5-epsq153rzamqylsbz82p_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/75733156/priscila.jpg,,,,,,,,,,,,1266341429000L,2010-02-16 18:30:29,2010-11-07 11:10:52,2016-03-14 17:11:22,False,3814,0.005504587155963303,3796,False,False,5.508771929824562,False
115192196,Marysol,Marysoll_Cooper,19,127,889,0,6,http://meadd.com/marysol_cooper,,,Porto Alegre - Rs,,,,http://a1.twimg.com/profile_images/766794761/8_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/76144382/1192627932xxtqvz.jpg,,,,,,,,,msn: marysol_cooper@hotmail.com,,,1266445778000L,2010-02-17 23:29:38,2010-11-07 11:10:52,2016-03-14 17:11:23,,,,,,,,
115494144,Sonhei Alto,sonheialto,51,589,1502,0,0,,,,sweet dreams,,,,http://a1.twimg.com/profile_images/704280261/na-cama-a-sonhar_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme10/bg.gif,,,,,,,,,Os mais h\xe1beis na arte de sonhar s\xe3o sem d\xfavida tamb\xe9m os mais h\xe1beis na arte de realizar seus sonhos.,,,1266526629000L,2010-02-18 21:57:09,2010-11-07 11:10:52,2016-03-14 17:11:23,False,3812,0.012850773669027014,3795,False,False,3.52,False
115673051,Nazar\xe9 Tedesco,nazatedesco,43,680,2000,0,2,,,,,,,,http://a0.twimg.com/profile_images/705579496/nazar__tedesco_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/76622888/ugasggdgsad.jpg,,,,,,,,,Aceita uma tesourada?,,,1266588842000L,2010-02-19 15:14:02,2010-11-07 11:10:52,2016-03-14 17:11:23,False,3811,0.01180482686253935,3775,False,False,4.028795811518324,False
115950765,Leandro,Leparisio,61,631,1585,54,2,,,,"Recife, Pernambuco",,,,http://a0.twimg.com/profile_images/707712872/ogaaacnja79nqy3-rg9oubedttnqkie0xgknzyk4kmiea1owgnamzfc6yoefctrxkn82bfpv5nwe4jgqcw9mjavguf0am1t1uodzsyeen90svj3aetoplzfwtqvc_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/76947950/ogaaacnja79nqy3-rg9oubedttnqkie0xgknzyk4kmiea1owgnamzfc6yoefctrxkn82bfpv5nwe4jgqcw9mjavguf0am1t1uodzsyeen90svj3aetoplzfwtqvc.jpg,,,,,,,,,,,,1266679654000L,2010-02-20 16:27:34,2010-11-07 11:10:52,2016-03-14 17:11:23,False,3810,0.01600629755969562,3784,False,True,3.7222222222222223,False
116016837,caio,20caio_lima20,75,279,801,0,1,,,,,,,,http://a1.twimg.com/profile_images/708689877/caio_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme18/bg.gif,,,,,,,,,,,,1266698917000L,2010-02-20 21:48:37,2010-11-07 11:10:52,2016-03-14 17:11:24,False,3810,0.019679874048806088,3791,False,True,3.57396449704142,False
116371716,Mauro Lindenberg,maurolindenberg,13,1009,1974,1,2,,,,Brasil,,,,http://a1.twimg.com/profile_images/711071921/imagem_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1266819703000L,2010-02-22 07:21:43,2010-11-07 11:10:52,2016-03-14 17:11:24,False,3808,0.0034129692832764505,3799,False,True,2.7070524412296564,False
116644606,Dantony Donato,dantonyy,169,1357,2001,0,2,,,,Brasil,,,,http://a2.twimg.com/profile_images/714642294/pato_donald_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/77914223/01_1024.jpg,,,,,,,,,estreando twitter *-*,,,1266901020000L,2010-02-23 05:57:00,2010-11-07 11:10:52,2016-03-14 17:11:24,,,,,,,,
117166638,dwr,ggg22,21,91,381,0,0,,,,,,,,http://s.twimg.com/a/1288137272/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1288217225/images/themes/theme1/bg.png,,,,,,,,,,,,1267038541000L,2010-02-24 20:09:01,2010-11-07 11:10:52,2016-03-14 17:11:25,False,3806,0.005516154452324665,3788,True,True,6.212765957446808,False
117281140,Affiliate Clickbank ,cb4you,4554,500,495,0,2,http://affiliate.clickbank4-you.com,,,http://clickbank4-you.com,,,,http://a3.twimg.com/profile_images/716863135/1010494_info_icon_2_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",,,1267067845000L,2010-02-25 04:17:25,2010-11-07 11:10:52,2016-03-14 17:11:25,False,3805,0.8410404624277457,3384,False,False,0.7208538587848933,False
117318786,Aaron Kershaw,MedHealthToday,9,4670,4717,0,51,,,,Los Angeles,,,,http://a0.twimg.com/profile_images/719008776/us_cities_health_care1_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/79469049/mqredwash.br.jpg,,,,,,,,,Bringing you the information about recent medical breakthroughs and medical advise.,,,1267077720000L,2010-02-25 07:02:00,2010-11-07 11:10:52,2016-03-14 17:11:25,False,3805,0.002364687335785602,3799,False,False,1.3199860724233983,False
117320084,Milla Batrey,HottMusicNews,8,3534,3901,0,82,,,,,,,,http://a1.twimg.com/profile_images/721943757/newmusic_lrg_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/79462425/mqtechnoweb.br.jpg,,,,,,,,,Experienced music reporter and archiver.  Bringing you the latest music news and exclusive tracks.,,,1267078126000L,2010-02-25 07:08:46,2010-11-07 11:10:52,2016-03-14 17:11:26,False,3805,0.0021019442984760903,3800,False,False,1.5017081503172278,False
120920330,PLATILLO EVENTOS,platilloeventos,4,485,1341,0,1,http://www.platillo.com.br,,,Brasil,,,1.0,http://a0.twimg.com/profile_images/978741124/platillo_-_logo_final_banner_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/110855131/platillo_-_logo_final_banner.jpg,,,,,,,,,"Somos a PLATILLO EVENTOS, Festas, Eventos em geral. Loca\xe7\xf5es de Som, Luz, Proje\xe7\xe3o e DJ'S. Entre em contato comigo no e-mail robson@platillo.com.br",,,1268008058000L,2010-03-08 01:27:38,2010-11-07 11:10:52,2016-03-14 17:11:26,False,3794,0.001054018445322793,3791,False,False,3.7574626865671643,False
2355955040,Prize Giveaways,PrizeCrazy66450,716,86,78,0,4,http://t.co/CF0tmHKIHk,en-gb,Hawaii,,,,,http://pbs.twimg.com/profile_images/457368404295315456/IgkZqoui_normal.jpeg,https://pbs.twimg.com/profile_banners/2355955040/1397880107,1.0,https://pbs.twimg.com/profile_background_images/457368505466097666/gb8u_bYy.jpeg,333333,https://pbs.twimg.com/profile_images/457368404295315456/IgkZqoui_normal.jpeg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/457368505466097666/gb8u_bYy.jpeg,FFFFFF,7E0306,-36000.0,,,,,,NOTICE TO WINNERS: A unique prize code is necessary to enter our private contest. Click the link below:,,,Sat Feb 22 07:22:34 +0000 2014,2014-02-22 08:22:34,2014-05-05 21:59:19,2016-03-14 15:46:02,,,,,,,,
2368624550,Prize Giveaways,Prizetopia43484,779,87,79,0,2,http://t.co/3agfNy4i4S,en-gb,Hawaii,,,,,http://pbs.twimg.com/profile_images/457042600055169025/rRAX-l-z_normal.jpeg,https://pbs.twimg.com/profile_banners/2368624550/1397802424,1.0,https://pbs.twimg.com/profile_background_images/457042657047351296/lESdJ7hA.jpeg,333333,https://pbs.twimg.com/profile_images/457042600055169025/rRAX-l-z_normal.jpeg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/457042657047351296/lESdJ7hA.jpeg,FFFFFF,7E0306,-36000.0,,,,,,NOTICE TO WINNERS: A unique invite code is needed 2 enter our private sweeps. Click the link below:,,,Sun Mar 02 09:38:19 +0000 2014,2014-03-02 10:38:19,2014-05-05 21:59:19,2016-03-14 15:46:02,,,,,,,,
2355950858,Prize Crazy,TweetWin57918,753,89,97,0,0,http://t.co/jlIaA4LovD,en-gb,Hawaii,,,,,http://pbs.twimg.com/profile_images/457368339707215872/6Fk3bvET_normal.jpeg,https://pbs.twimg.com/profile_banners/2355950858/1397880089,1.0,https://pbs.twimg.com/profile_background_images/457368418501410816/guYQf0j5.jpeg,333333,https://pbs.twimg.com/profile_images/457368339707215872/6Fk3bvET_normal.jpeg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/457368418501410816/guYQf0j5.jpeg,FFFFFF,7E0306,-36000.0,,,,,,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our private sweeps. Click the link below:,,,Sat Feb 22 07:19:00 +0000 2014,2014-02-22 08:19:00,2014-05-05 21:59:19,2016-03-14 15:46:02,,,,,,,,
